Volatility 3 Framework 2.21.0

Offset	Name
0x850bb3a32920	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\BingConfigurationClient.dll
0x850bb3a32ab0	\Windows\System32\EdgeManager.dll
0x850bb3a32c40	\Windows\System32\Chakra.dll
0x850bb3a32dd0	\Windows\System32\icuuc.dll
0x850bb3a330f0	\Windows\System32\Speech_OneCore\common\sapi_onecore.dll
0x850bb3a33280	\Windows\Prefetch\SEARCHAPP.EXE-D91D826A.pf
0x850bb3a33410	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.dll
0x850bb3a335a0	\Windows\System32\rometadata.dll
0x850bb3a33730	\Windows\System32\icuin.dll
0x850bb3a338c0	\$Directory
0x850bb3a33a50	\$Directory
0x850bb3a33be0	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\wcp.dll
0x850bb3a33d70	\Windows\System32\Windows.Storage.ApplicationData.dll
0x850bb3a34090	\Windows\System32\WinMetadata\Windows.Storage.winmd
0x850bb3a34220	\Windows\System32\ProductEnumerator.dll
0x850bb3a343b0	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\TurboStack.dll
0x850bb3a34540	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\WinREAgent.dll
0x850bb3a346d0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Search.winmd
0x850bb3a349f0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Internal.Search.winmd
0x850bb3a34b80	\Windows\System32\WinMetadata\Windows.Foundation.winmd
0x850bb3a34d10	\Users\User\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_4_PNGEncoded_Header.bin
0x850bb3a34ea0	\Windows\System32\WinMetadata\Windows.Security.winmd
0x850bb3a35350	\Windows\System32\UpdateDeploymentProvider.dll
0x850bb3a35670	\Windows\System32\edgehtml.dll
0x850bb3a35990	\$Directory
0x850bb3a35b20	\$Directory
0x850bb3a35cb0	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\UAOneSettings.dll
0x850bb3a35e40	\Windows\System32\RTMediaFrame.dll
0x850bb3a36160	\$Directory
0x850bb3a362f0	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\dpx.dll
0x850bb3a36480	\Windows\System32\edgeIso.dll
0x850bb3a36610	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\Mitigation.dll
0x850bb3a367a0	\Windows\System32\msimtf.dll
0x850bb3a36930	\$Directory
0x850bb3a36ac0	\Windows\System32\Windows.Internal.SecurityMitigationsBroker.dll
0x850bb3a36c50	\Windows\System32\dmiso8601utils.dll
0x850bb3a36de0	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\fvereseal.dll
0x850bb3a37100	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf
0x850bb3a37290	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\windlp.state.xml
0x850bb3a37740	\$Directory
0x850bb3a378d0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\pris\resources.en-US.pri
0x850bb3a37bf0	\Windows\System32\en-US\KernelBase.dll.mui
0x850bb3a37d80	\Windows\System32\Windows.UI.Input.Inking.dll
0x850bb3a380a0	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\Metadata\ReserveManager.dll
0x850bb3a38230	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\windlp.state-old.xml
0x850bb3a38870	\Windows\System32\WaaSMedicPS.dll
0x850bb3a38a00	\Windows\System32\wosc.dll
0x850bb3a38d20	\$Directory
0x850bb3a38eb0	\Windows\System32\en-US\windows.storage.dll.mui
0x850bb3a391d0	\Windows\System32\enrollmentapi.dll
0x850bb3a39360	\Windows\Prefetch\RUNTIMEBROKER.EXE-929314A6.pf
0x850bb3a394f0	\Windows\System32\Windows.Cortana.OneCore.dll
0x850bb3a39680	\Windows\System32
0x850bb3a39810	\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\keyValueLKG.dat
0x850bb3a399a0	\lsass
0x850bb3a39b30	\Windows\System32\dcntel.dll
0x850bb3a39cc0	\Users\User\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_4_PNGEncoded_Data.bin
0x850bb3a3a170	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\resources.pri
0x850bb3a3a300	\Windows\System32\Windows.Shell.StartLayoutPopulationEvents.dll
0x850bb3a3a490	\ProgramData\Microsoft\Windows Defender\Scans\History\Service\DetectionHistory\22\BC7A0665-58AD-4197-9D0A-BE1854DD8EF7
0x850bb3a3a620	\CMApi
0x850bb3a3a7b0	\CMApi
0x850bb3a3a940	\Windows\System32\en-US\windows.storage.dll.mui
0x850bb3a3aad0	\Windows\Registration\R000000000006.clb
0x850bb3a3ac60	\Windows\Registration\R000000000006.clb
0x850bb3a3adf0	\Windows\System32\Windows.Networking.Vpn.dll
0x850bb3a3b2a0	\Windows\System32\WinMetadata\Windows.System.winmd
0x850bb3a3b430	\$Directory
0x850bb3a3b5c0	\srvsvc
0x850bb3a3b750	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat
0x850bb3a3b8e0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Search.Core.dll
0x850bb3a3ba70	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat.LOG1
0x850bb3a3bc00	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1
0x850bb3a3bd90	\Windows\System32\Speech_OneCore\common\sapi_onecore.dll
0x850bb3a3c0b0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\BingConfigurationClient.dll
0x850bb3a3c240	\Windows\System32\winmmbase.dll
0x850bb3a3c3d0	\Windows\System32\ConstraintIndex.Search.dll
0x850bb3a3c560	\Windows\rescache\_merged\1326922946\1943642361.pri
0x850bb3a3c6f0	\Windows\System32\winevt\Logs\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx
0x850bb3a3c880	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.dll
0x850bb3a3ca10	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2
0x850bb3a3cba0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat
0x850bb3a3cd30	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat.LOG2
0x850bb3a3cec0	\Windows\System32\Windows.Web.Http.dll
0x850bb3a3d1e0	\Windows\System32\icuuc.dll
0x850bb3a3d370	\Windows\System32\edgeIso.dll
0x850bb3a3d500	\Endpoint
0x850bb3a3d820	\Windows\System32\en-US\svchost.exe.mui
0x850bb3a3d9b0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Internal.Search.winmd
0x850bb3a3db40	\Windows\System32\Windows.Cortana.OneCore.dll
0x850bb3a3dcd0	\Windows\System32\rometadata.dll
0x850bb3a3de60	\Windows\SoftwareDistribution\Download\f08a1923e915fd1fadff84fc3a834539\cbshandler\state
0x850bb3a3e310	\Endpoint
0x850bb3a3e4a0	\Windows\System32\en-US\propsys.dll.mui
0x850bb3a3e630	\$Directory
0x850bb3a3e7c0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Search.winmd
0x850bb3a3eae0	\Windows\System32\Windows.Cortana.ProxyStub.dll
0x850bb3a3ec70	\Windows\System32\edgehtml.dll
0x850bb3a3ee00	\Windows\System32\EdgeManager.dll
0x850bb3a3f2b0	\Windows\System32\Chakra.dll
0x850bb3a3f440	\Windows\System32\icuin.dll
0x850bb3a3f5d0	\Windows\System32\Windows.Internal.SecurityMitigationsBroker.dll
0x850bb3a3f760	\Windows\System32\icu.dll
0x850bb3a3f8f0	\Windows\System32\msimtf.dll
0x850bb3a3fa80	\Windows\System32\en-US\edgehtml.dll.mui
0x850bb3a3fc10	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x850bb3a3fda0	\Windows\System32\srpapi.dll
0x850bb3a400c0	\Windows\System32\WWanAPI.dll
0x850bb3a40250	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\locales\kok\OutlookProduct.strings.json
0x850bb3a403e0	\Windows\System32\WinMetadata\Windows.Security.winmd
0x850bb3a40700	\$Directory
0x850bb3a40890	\$Directory
0x850bb3a40a20	\Windows\System32\en-US\crypt32.dll.mui
0x850bb3a40bb0	\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx
0x850bb3a40d40	\Windows\System32\en-US\smartscreen.exe.mui
0x850bb3a40ed0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\X1YR3WL8\dldu777LMdEAAMpXdajy0qJ_IHE[1].js
0x850bb3a411f0	\Windows\System32\WinMetadata\Windows.System.winmd
0x850bb3a41380	\Windows\System32\WinMetadata\Windows.Foundation.winmd
0x850bb3a41510	\$Directory
0x850bb3a416a0	\Windows\System32\MicrosoftAccountWAMExtension.dll
0x850bb3a41830	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy
0x850bb3a419c0	\Windows\System32\LocationFramework.dll
0x850bb3a41b50	\Windows\Registration\R000000000006.clb
0x850bb3a42190	\Windows\System32\WinMetadata\Windows.Storage.winmd
0x850bb3a42320	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd
0x850bb3a424b0	\$Directory
0x850bb3a42640	\CMApi
0x850bb3a427d0	\Windows\System32\en-US\crypt32.dll.mui
0x850bb3a42960	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd
0x850bb3a42c80	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\FSRRIXIT
0x850bb3a42e10	\$Directory
0x850bb3a43130	\Windows\System32\en-US\dnsapi.dll.mui
0x850bb3a432c0	\Windows\System32\lfsvc.dll
0x850bb3a435e0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0x850bb3a43770	\Users\User\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index
0x850bb3a43900	\Users\User\AppData\Local\Microsoft\Windows\Safety\shell\remote\script_96032244749497702726114603847611723578.rel.v2
0x850bb3a43a90	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127\icudtl.dat
0x850bb3a43c20	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127\ffmpeg.dll
0x850bb3a43db0	\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll
0x850bb3a440d0	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127
0x850bb3a44260	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\Init[1].htm
0x850bb3a443f0	\$Directory
0x850bb3a44580	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\X1YR3WL8\ANzUnPnVY0oL0XWxs0RLJxjJLUo.br[1].js
0x850bb3a44710	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127
0x850bb3a448a0	\CMApi
0x850bb3a44a30	\Windows\SystemResources\Chakra.dll.mun
0x850bb3a44bc0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Domain Actions\3.0.0.8\manifest.json
0x850bb3a44ee0	\CMNotify
0x850bb3a45200	\$Directory
0x850bb3a45390	\Users\User\AppData\Local\Microsoft\Edge\User Data\ShaderCache\index
0x850bb3a45520	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\FSRRIXIT\www.bing[1].xml
0x850bb3a456b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Login Data
0x850bb3a45840	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\History
0x850bb3a459d0	\$Directory
0x850bb3a45b60	\Windows\Prefetch\MSEDGE.EXE-37D25F9C.pf
0x850bb3a45cf0	\crashpad_6524_ZWVWETYCIVJOOOED
0x850bb3a45e80	\Users\User\AppData\Local\Microsoft\Edge\User Data\Last Version
0x850bb3a461a0	\Windows\System32\uxtheme.dll
0x850bb3a46330	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127
0x850bb3a464c0	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127\msedge_elf.dll
0x850bb3a46650	\$Directory
0x850bb3a467e0	\$Directory
0x850bb3a46970	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\q11NvYzJks_3Zy5BRKPM9baeQ7M.br[1].js
0x850bb3a46b00	\Windows\Prefetch\MSEDGE.EXE-37D25F9D.pf
0x850bb3a46c90	\AsyncConnectHlp
0x850bb3a46e20	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\-iNIzuEypRdgRJ6xnyVHizZ3bpM.br[1].js
0x850bb3a47140	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\4WxI_EMO9Il3V3PSPu01Sq7MLMc.br[1].js
0x850bb3a472d0	\$Directory
0x850bb3a47460	\Windows\SoftwareDistribution\Download\42ac9ac75b32d16125f59b1cc8942d04\DesktopDeployment.cab
0x850bb3a475f0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\FgBbpIj0thGWZOh_xFnM9i4O7ek[1].css
0x850bb3a47780	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\assets\contrast-black\LargeTile.scale-200.png
0x850bb3a47910	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\v86e0X_ci1X8eYRZtuX_JUnLuFw.br[1].js
0x850bb3a47aa0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\26C212D9399727259664BDFCA073966E_F9F7D6A7ECE73106D2A8C63168CDA10D
0x850bb3a47c30	\$Directory
0x850bb3a47dc0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\Content\26C212D9399727259664BDFCA073966E_F9F7D6A7ECE73106D2A8C63168CDA10D
0x850bb3a480e0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\assets\contrast-white\AppList.targetsize-30.png
0x850bb3a48270	\Windows\SoftwareDistribution\PostRebootEventCache.V2\{001AF016-D0EC-416A-91DE-F87747594BA9}.bin
0x850bb3a48400	\Windows\calc.exe
0x850bb3a48590	\$Directory
0x850bb3a48720	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\onra7PQl9o5bYT2lASI1BE4DDEs[1].css
0x850bb3a488b0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\HTtwxidvByGPeR1IbVBmzc6JMFE[1].css
0x850bb3a48a40	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\0u2b9EXo8LdXut1MFm4AD0phBuM.br[1].js
0x850bb3a48d60	\$Directory
0x850bb3a48ef0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\76h-lqe82bg-bnu-ApkwUALogkQ.br[1].js
0x850bb3a49080	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\5qSqWyip_grL-s7BafaqI3Mrk9M.br[1].js
0x850bb3a49210	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\h2m6AVCpDtS8Ff3ZxuDGx1A2-O8.br[1].js
0x850bb3a493a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Domain Actions\3.0.0.8\manifest.fingerprint
0x850bb3a49530	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\vOJNaIfAXvJzmnBm845ss-M9YR8[1].css
0x850bb3a496c0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\fvNdnrKxhhxDQUEi09cCaSWpzzE[1].css
0x850bb3a49850	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127\msedge_elf.dll
0x850bb3a499e0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\p6wm2WLb8ijauB9Ev6BJn8A1qO0.br[1].js
0x850bb3a49b70	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\MsMwRVfRlbSJUqukh4Niav8ixc4.br[1].js
0x850bb3a49d00	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\omRodgtmIrZ4RkHwSHLvSlV_5QU.br[1].js
0x850bb3a49e90	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\fwgEH5OIP5mzzdsIskNF1nz6DOM.br[1].js
0x850bb3a4a1b0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\EDR6aHlON56kRFUYoTu1poTQKHc.br[1].js
0x850bb3a4a340	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\H8uArv5_FoP927EicLN4s4UFNeA.br[1].js
0x850bb3a4a4d0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\ODQJiXAfzI_tRXKLb6nW4N2Wgkc.br[1].js
0x850bb3a4a660	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\VrAE8CZ_PJkn0hgh2rwA1uThjyE.br[1].js
0x850bb3a4a7f0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\np0paBSLyAHLG2Bkt68rh_wAizM.br[1].js
0x850bb3a4a980	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\ZwZSWv6CoxjjMcLQ9tKq94S9gdI.br[1].js
0x850bb3a4ab10	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\XKZ41694P7XbcLcfFJwPjCvgy20.br[1].js
0x850bb3a4aca0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\rUQ8SSsIzKcgb77SIOCfnAbpfB4.br[1].js
0x850bb3a4ae30	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\GW3DpE2qmyibnbFrEIzpiD0iGLk.br[1].js
0x850bb3a4b150	\Windows\Logs\MoSetup\UpdateAgent.log
0x850bb3a4b2e0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\m-lQLSxjXM9gX5KMd_xjJ2nkZOM.br[1].js
0x850bb3a4b470	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\jYLzF44csJQm2m9rzKLSq_VRnYE.br[1].js
0x850bb3a4b600	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\VAX1sII3qFRuxa6jBngdjJY0DWo.br[1].js
0x850bb3a4b790	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\yIV-HVRu7AKShxdRFz0K9gvf2oU.br[1].js
0x850bb3a4b920	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\4BpQ1bD8vX1mXuJObN-gg9RqkyQ.br[1].js
0x850bb3a4bab0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\wU-YmSK-j9YaNg2gj_x4wAl_UoI[1].css
0x850bb3a4bc40	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\ikpPfkLjP14eKCzM16ksiFVp92Y.br[1].js
0x850bb3a4bdd0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\JBEweQ7VEIQ7Kw_-WmojxuJGAwk.br[1].js
0x850bb3a4c0f0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\taji7ldS4ejDYQEzKbbzWXxUR7k.br[1].js
0x850bb3a4c280	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\ocVwefBywNlFIk_znEkIhQTcXYo.br[1].js
0x850bb3a4c410	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\qdqeXxV0K-pUf7kHZCeiMawV6a0.br[1].js
0x850bb3a4c5a0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\Cm-j2OJKwOWyiyy_LY0s7IvC7Qc.br[1].js
0x850bb3a4c730	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\l3Zn3RU5QKCOW4eBoPq41PFyT7c.br[1].js
0x850bb3a4c8c0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\QNBBNqWD9F_Blep-UqQSqnMp-FI[1].css
0x850bb3a4ca50	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\3mmOXm4TvGJ-F6vd7Umn2tkIXjY.br[1].js
0x850bb3a4cd70	\Windows\System32\settings.dat
0x850bb3a4d090	\Windows\System32\Windows.System.Profile.HardwareId.dll
0x850bb3a4d220	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\OponOoR_xVMUgjhuqYDZ3mHxjqQ.br[1].js
0x850bb3a4d3b0	\$Directory
0x850bb3a4d540	\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\libEGL.dll
0x850bb3a4d6d0	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\z5qu_Ix0f2SPTwAhMVmKf00603M.br[1].js
0x850bb3a4d860	\Windows\System32\en-US\UIRibbon.dll.mui
0x850bb3a4d9f0	\Windows\System32\en-US\Windows.Web.dll.mui
0x850bb3a4db80	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\FBodW3lwNP5Qe6iF-d8dpJdC9lc.br[1].js
0x850bb3a4dd10	\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000001.db
0x850bb3a4e1c0	\Program Files (x86)\Microsoft Office\root\Office16\react-native-sdk.dll
0x850bb3a4e350	\$Directory
0x850bb3a4e4e0	\Program Files (x86)\Microsoft Office\root\Office16\sdxs\FA000000070\app.json
0x850bb3a4e990	\CMApi
0x850bb3a4ee40	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\h0_ymK9wPEJMicnVALPw5taHcNA.br[1].js
0x850bb3a4f2f0	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\assets\SmallTile.scale-150_altform-colorful_theme-light.png
0x850bb3a4f610	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\Cj4mQnDN_eMyYEqsEbjRrJ2Ttec.br[1].js
0x850bb3a4f930	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\AppCache\K5AP6UVY\3\Elspcla6GaOV9Sdeg7x6pn3QMjI.br[1].js
0x850bb3a4fac0	\Windows\System32\CryptoWinRT.dll
0x850bb3a4fc50	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\9c9df4b3ce0b8791_0
0x850bb3a4fde0	\Windows\System32\UpdateDeploymentProvider.dll
0x850bb3a50100	\Users\User\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\WXLIY7KX\39aFuDYOXcTuksKDNHbykNJMC9s.br[2].js
0x850bb3a50290	\Windows\System32\ProductEnumerator.dll
0x850bb3a50420	\Users\User\AppData\Local\Temp\_MEI32762\python39.dll
0x850bb3a505b0	\$Directory
0x850bb3a50740	\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll
0x850bb3a50d80	\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\Cache\1bf9b25d7c867b28cfc4124e659a5e1729b0fe31\content.phf
